2006-07-06,2.038929,2.050000,1.986071,1.991786,1.710180,633208800
2006-07-05,2.041071,2.057143,2.020000,2.035714,1.747898,518240800
2006-07-03,2.054286,2.077857,2.047857,2.069643,1.777029,194770800
2006-06-30,2.056786,2.062500,2.017857,2.045357,1.756177,739695600
2006-06-29,2.027143,2.110357,2.013929,2.106071,1.808307,873398400
2006-06-28,2.046071,2.046429,1.978929,2.000714,1.717846,850704400
2006-06-27,2.110357,2.115000,2.050000,2.051071,1.761083,550611600
2006-06-26,2.113214,2.114286,2.084643,2.106786,1.808921,466536000
2006-06-23,2.132857,2.148929,2.097500,2.101071,1.804014,660203600
2006-06-22,2.078571,2.133929,2.073929,2.127857,1.827013,965633200
2006-06-21,2.062143,2.096786,2.046429,2.066429,1.774270,863296000
2006-06-20,2.057500,2.083929,2.046071,2.052500,1.762311,672974400
